1-grams,Frequency,Sentence,Document ID,Document
been ,9,85,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
dark ,9,89,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
away ,9,103,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
rose ,9,125,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
soldier ,9,125,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
when ,9,174,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
where ,10,3,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
Will ,10,4,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
Mayes ,10,4,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
second ,10,10,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
dont ,10,17,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
there ,10,55,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
from ,10,68,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
all ,10,110,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
done ,10,111,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
It ,10,117,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
would ,10,168,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
Negro ,11,2,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
aint ,11,16,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
did ,11,21,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
by ,11,59,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
like ,12,1,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
know ,12,6,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
not ,12,35,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
eyes ,12,175,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
man ,13,5,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
white ,13,20,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
until ,13,103,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
went ,13,151,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
dust ,13,195,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
She ,15,16,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
They ,15,121,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
face ,16,5,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
town ,16,24,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
began ,16,144,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
one ,18,103,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
about ,19,2,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
up ,19,44,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
car ,19,197,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
for ,20,67,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
them ,22,3,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
their ,22,3,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
out ,23,24,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
as ,23,75,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
that ,25,3,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
they ,26,79,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
at ,27,65,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
McLendon ,27,84,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
him ,28,24,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
had ,30,1,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
barber ,31,3,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
she ,33,11,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
you ,34,9,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
He ,35,5,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
with ,35,5,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
I ,35,6,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
it ,40,1,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
on ,40,3,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
was ,43,1,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
his ,47,30,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
The ,48,30,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
he ,48,32,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
her ,57,9,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
said ,66,4,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
in ,76,1,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
to ,76,27,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
of ,77,1,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
a ,104,1,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
and ,158,2,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
the ,293,1,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
Miracles ,1,1,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
thicker ,1,1,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
No ,1,1,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
wheeled ,1,3,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
glaring ,1,3,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
overhead ,1,3,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
looming ,1,3,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
suns ,1,3,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
fading ,1,3,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
anesthetist ,1,5,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
introduce ,1,6,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
himself ,1,6,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
cubicle ,1,6,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
lay ,1,6,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
already ,1,8,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
gown ,1,8,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
distance ,1,10,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
probably ,1,10,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
trip ,1,10,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
plenty ,1,11,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
lucky ,1,12,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
accident ,1,12,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
brought ,1,12,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
Tuesday ,1,12,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
magnetic ,1,12,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
resonator ,1,12,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
imaging ,1,12,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
test ,1,12,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
cause ,1,12,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
hearing ,1,12,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
loss ,1,12,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
found ,1,12,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
instead ,1,12,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
nestled ,1,12,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
family ,1,13,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
medical ,1,13,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
book ,1,13,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
reading ,1,13,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
paralysis ,1,13,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
blindness ,1,13,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
seizures ,1,13,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
worse ,1,13,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
John ,1,14,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
explaining ,1,14,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
recital ,1,14,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
possible ,1,14,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
aftereffects ,1,14,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
recalled ,1,15,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
Kathleens ,1,15,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
marvelous ,1,15,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
frantically ,1,15,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
graded ,1,15,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
papers ,1,15,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
150 ,1,15,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
students ,1,15,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
needed ,1,15,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
she ,1,16,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
seething ,1,16,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
worry ,1,16,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
blanch ,1,17,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
arranged ,1,17,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
her ,1,17,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
signature ,1,17,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
added ,1,17,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
account ,1,17,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
publishing ,1,17,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
business ,1,17,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
outside ,1,17,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
Just ,1,18,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
Day ,1,19,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
daughter ,1,19,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
son ,1,19,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
trying ,1,19,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
act ,1,19,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
swinging ,1,20,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
glare ,1,21,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
noise ,1,22,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
chatter ,1,22,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
clatter ,1,22,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
rattle ,1,22,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
pictures ,1,23,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
suspended ,1,23,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
seen ,1,24,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
pearshaped ,1,24,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
standing ,1,24,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
darker ,1,24,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
background ,1,24,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
bone ,1,24,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
8 ,1,25,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
oclock ,1,25,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
grabbed ,1,26,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
chin ,1,26,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
rubber ,1,27,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
narrow ,1,28,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
wide ,1,28,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
pliable ,1,28,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
wore ,1,28,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
cockpits ,1,28,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
B24s ,1,28,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
World ,1,28,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
War ,1,28,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
II ,1,28,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
rigid ,1,29,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
leaking ,1,29,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
Youll ,1,30,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
Crews ,1,32,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
1944 ,1,33,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
Cold ,1,34,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
dreary ,1,34,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
England ,1,34,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
Air ,1,35,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
Base ,1,35,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
East ,1,35,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
Anglia ,1,35,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
bulge ,1,35,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
facing ,1,35,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
hundred ,1,35,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
north ,1,35,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
London ,1,35,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
young ,1,36,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
pilots ,1,36,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
direct ,1,37,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
news ,1,37,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
battles ,1,37,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
across ,1,37,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
channel ,1,37,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
different ,1,37,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
sense ,1,37,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
urgency ,1,37,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
these ,1,37,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
days ,1,37,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
orders ,1,37,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
daily ,1,37,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
467th ,1,37,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
Bomb ,1,37,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
Group ,1,37,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
division ,1,37,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
headquarters ,1,37,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
Germans ,1,38,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
counterattacked ,1,38,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
Battle ,1,39,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
Bulge ,1,39,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
General ,1,39,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
Rommels ,1,39,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
armored ,1,39,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
threatening ,1,39,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
Belgian ,1,39,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
coast ,1,39,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
allied ,1,39,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
ports ,1,39,3,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Murphy - Miracles thicker than fog.txt"")"
