2-grams,Frequency,Sentence,Document ID,Document
and colored ,1,367,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
colored lithographs ,1,367,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
lithographs of ,1,367,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
of life ,1,367,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
life caught ,1,367,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
caught in ,1,367,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
in its ,1,367,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
its terrible ,1,367,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
terrible and ,1,367,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
and beautiful ,1,367,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
beautiful mutations ,1,367,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
Her lips ,1,368,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
lips began ,1,368,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
to tingle ,1,368,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
dark when ,1,369,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
when the ,1,369,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
picture began ,1,369,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
began it ,1,369,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
be all ,1,369,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
right she ,1,369,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
could hold ,1,369,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
hold back ,1,369,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
back the ,1,369,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
laughing so ,1,369,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
so it ,1,369,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
would not ,1,369,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
not waste ,1,369,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
waste away ,1,369,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
away so ,1,369,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
so fast ,1,369,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
fast and ,1,369,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
and so ,1,369,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
so soon ,1,369,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
So she ,1,370,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
she hurried ,1,370,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
hurried on ,1,370,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
on before ,1,370,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
before the ,1,370,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
the turning ,1,370,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
turning faces ,1,370,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
faces the ,1,370,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
the undertones ,1,370,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
undertones of ,1,370,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
of low ,1,370,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
low astonishment ,1,370,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
astonishment and ,1,370,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
they took ,1,370,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
their accustomed ,1,370,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
accustomed places ,1,370,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
places where ,1,370,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
where she ,1,370,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
could see ,1,370,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
the aisle ,1,370,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
aisle against ,1,370,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
silver glare ,1,370,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
girls coming ,1,370,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
coming in ,1,370,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
in two ,1,370,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
two and ,1,370,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
two against ,1,370,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
against it ,1,370,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
The lights ,1,371,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
lights flicked ,1,371,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
flicked away ,1,371,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
away the ,1,371,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
the screen ,1,371,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
screen glowed ,1,371,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
glowed silver ,1,371,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
silver and ,1,371,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
and soon ,1,371,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
soon life ,1,371,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
life began ,1,371,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
to unfold ,1,371,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
unfold beautiful ,1,371,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
beautiful and ,1,371,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
passionate and ,1,371,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
and sad ,1,371,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
sad while ,1,371,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
still the ,1,371,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
girls entered ,1,371,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
entered scented ,1,371,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
scented and ,1,371,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
and sibilant ,1,371,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
sibilant in ,1,371,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
the half ,1,371,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
half dark ,1,371,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
dark their ,1,371,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
their paired ,1,371,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
paired backs ,1,371,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
backs in ,1,371,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
in silhouette ,1,371,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
silhouette delicate ,1,371,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
delicate and ,1,371,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
and sleek ,1,371,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
sleek their ,1,371,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
their slim ,1,371,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
slim quick ,1,371,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
quick bodies ,1,371,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
bodies awkward ,1,371,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
awkward divinely ,1,371,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
divinely young ,1,371,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
young while ,1,371,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
while beyond ,1,371,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
beyond them ,1,371,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
silver dream ,1,371,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
dream accumulated ,1,371,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
accumulated inevitably ,1,371,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
inevitably on ,1,371,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
on and ,1,371,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
She began ,1,372,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
to laugh ,1,372,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
In trying ,1,373,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
to suppress ,1,373,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
suppress it ,1,373,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
it it ,1,373,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
it made ,1,373,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
made more ,1,373,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
more noise ,1,373,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
noise than ,1,373,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
than ever ,1,373,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
ever heads ,1,373,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
heads began ,1,373,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
to turn ,1,373,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
Still laughing ,1,374,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
laughing her ,1,374,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
her friends ,1,374,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
friends raised ,1,374,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
raised her ,1,374,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
and led ,1,374,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
led her ,1,374,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
her out ,1,374,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
she stood ,1,374,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
stood at ,1,374,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
curb laughing ,1,374,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
laughing on ,1,374,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
a high ,1,374,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
high sustained ,1,374,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
sustained note ,1,374,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
note until ,1,374,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
the taxi ,1,374,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
taxi came ,1,374,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
they helped ,1,374,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
helped her ,1,374,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
her in ,1,374,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
They removed ,1,375,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
removed the ,1,375,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
the pink ,1,375,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
pink voile ,1,375,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
voile and ,1,375,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
the sheer ,1,375,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
sheer underthings ,1,375,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
the stockings ,1,375,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
put her ,1,375,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
her to ,1,375,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
to bed ,1,375,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
and cracked ,1,375,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
cracked ice ,1,375,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
ice for ,1,375,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
her temples ,1,375,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
temples and ,1,375,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
and sent ,1,375,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
sent for ,1,375,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
the doctor ,1,375,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
was hard ,1,376,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
hard to ,1,376,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
to locate ,1,376,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
locate so ,1,376,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
so they ,1,376,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
they ministered ,1,376,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
ministered to ,1,376,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
with hushed ,1,376,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
hushed ejaculations ,1,376,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
ejaculations renewing ,1,376,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
renewing the ,1,376,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
ice and ,1,376,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
and fanning ,1,376,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
fanning her ,1,376,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
While the ,1,377,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
ice was ,1,377,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
was fresh ,1,377,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
fresh and ,1,377,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
and cold ,1,377,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
cold she ,1,377,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
she stopped ,1,377,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
stopped laughing ,1,377,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
laughing and ,1,377,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
and lay ,1,377,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
lay still ,1,377,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
still for ,1,377,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
time moaning ,1,377,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
moaning only ,1,377,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
But soon ,1,378,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
laughing welled ,1,378,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
welled again ,1,378,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
her voice ,1,378,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
voice rose ,1,378,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
rose screaming ,1,378,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
said freshening ,1,381,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
freshening the ,1,381,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
the icepack ,1,381,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
icepack smoothing ,1,381,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
smoothing her ,1,381,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
hair examining ,1,381,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
examining it ,1,381,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
for gray ,1,381,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
gray poor ,1,381,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
poor girl ,1,381,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
Then to ,1,382,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
another Do ,1,382,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
you suppose ,1,382,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
suppose anything ,1,382,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
anything really ,1,382,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
eyes darkly ,1,383,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
darkly aglitter ,1,383,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
aglitter secret ,1,383,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
secret and ,1,383,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
Poor girl ,1,385,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
V IT ,1,387,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
IT WAS ,1,387,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
WAS MIDNIGHT ,1,387,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
MIDNIGHT when ,1,387,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
when McLendon ,1,387,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
McLendon drove ,1,387,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
drove up ,1,387,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
up to ,1,387,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
his neat ,1,387,2,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Faulkner - Dry September.txt"")"
